transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,year,month,month_name,year_month
T3940,U085,2021-06-25,Expense,Food,9784.0,Crd,JAIPUR,Uber ride,2021,6,jun.,2021-06
T12289,U001,2021-12-26,Expense,Rent,45093.0,Crd,PUN,Electricity bill,2021,12,dic.,2021-12
T12849,U049,2021-04-21,Expense,Food,2130.0,UPI,lucknow,Restaurant dinner,2021,4,abr.,2021-04
T6257,U036,2023-02-21,Expense,Food,4816.0,UPI,PUN,Lunch,2023,2,feb.,2023-02
T3936,U039,2023-10-05,Expense,Food,2247.0,Card,chennai,Uber ride,2023,10,oct.,2023-10
T10279,U087,2021-03-13,Income,Freelance,46587.0,Crd,LUCKNOW,asdfgh,2021,3,mar.,2021-03
T0177,U038,2022-06-13,Expense,Others,6610.0,Cash,PUNE,Restaurant dinner,2022,6,jun.,2022-06
T3986,U077,2024-12-20,Expense,Travel,4692.0,UPI,jaipur,Fixed deposit,2024,12,dic.,2024-12
T2217,U113,2023-04-02,Expense,Rent,6756.0,Bank_Transfer,PUN,,2023,4,abr.,2023-04
T3810,U004,2021-03-02,Expense,Education,5305.0,Bank Transfer,CHE,Restaurant dinner,2021,3,mar.,2021-03
T7155,U060,2022-08-14,Income,Bonus,67675.0,Bank Transfer,BANGALORE,,2022,8,ago.,2022-08
T8163,U016,2021-03-29,Expense,Entertainment,7845.0,Cash,DEL,asdfgh,2021,3,mar.,2021-03
T7044,U049,2022-05-18,Expense,Entertainment,7183.0,Cash,,Shopping,2022,5,may.,2022-05
T3840,U144,2022-08-23,Expense,Utilities,6908.0,Card,BAN,,2022,8,ago.,2022-08
T3774,U020,2023-09-08,Expense,Rent,47146.0,Card,Delhi,,2023,9,sep.,2023-09
T3961,U111,2024-07-15,Expense,Health,5749.0,Cash,pune,Internet bill,2024,7,jul.,2024-07
T13582,U133,2021-10-26,Expense,Entertainment,5542.0,Card,Kolkata,Petrol,2021,10,oct.,2021-10
T11104,U121,2022-09-14,Expense,Travel,3429.0,Card,MUM,Lunch,2022,9,sep.,2022-09
T8714,U065,2021-06-23,Expense,Entertainment,237.0,Bank Transfer,JAIPUR,Petrol,2021,6,jun.,2021-06
T2709,U138,2022-08-18,Expense,Savings,8231.0,UPI,CHENNAI,Lunch,2022,8,ago.,2022-08
T2156,U018,2022-05-11,Expense,Utilities,9859.0,UPI,kolkata,EMI payment,2022,5,may.,2022-05
T8551,U065,2024-03-20,Expense,Utilities,2288.0,UPI,Kolkata,,2024,3,mar.,2024-03
T10622,U030,2022-01-26,Expense,Travel,5756.0,Bank_Transfer,HYD,ATM withdrawal,2022,1,ene.,2022-01
T9673,U145,2021-10-31,Expense,Rent,28183.0,UPI,Delhi,...,2021,10,oct.,2021-10
T8967,U125,2023-03-16,Income,Others,41720.0,Bank_Transfer,pune,Doctor consultation,2023,3,mar.,2023-03
T11141,U098,2024-10-07,Expense,Rent,7335.0,Bank Transfer,CHENNAI,!!!,2024,10,oct.,2024-10
T4430,U147,2024-10-04,Expense,Rent,287.0,Card,HYDERABAD,Restaurant dinner,2024,10,oct.,2024-10
T11810,U060,2021-12-30,Income,Others,57828.0,UPI,ahmedabad,Shopping,2021,12,dic.,2021-12
T10574,U061,2021-10-28,Expense,Education,9601.0,Unknown,kolkata,Uber ride,2021,10,oct.,2021-10
T9406,U131,2021-12-08,Expense,Entertainment,2186.0,Crd,Bangalore,Online course,2021,12,dic.,2021-12
T2288,U143,2021-06-14,Expense,Entertainment,8093.0,Card,lucknow,asdfgh,2021,6,jun.,2021-06
T1733,U080,2023-05-03,Expense,Travel,2272.0,Bank Transfer,HYD,Gym membership,2023,5,may.,2023-05
T13220,U140,2024-02-05,Expense,Food,4549.0,Cash,CHENNAI,ATM withdrawal,2024,2,feb.,2024-02
T9379,U106,2021-11-26,Expense,Rent,21603.0,Cash,JAIPUR,Petrol,2021,11,nov.,2021-11
T0617,U046,2021-01-22,Expense,Food,1641.0,Cash,kolkata,,2021,1,ene.,2021-01
T13759,U109,2021-12-27,Expense,Education,7941.0,UPI,CHENNAI,test,2021,12,dic.,2021-12
T0147,U114,2021-06-27,Expense,Travel,7135.0,Cash,LUCKNOW,ATM withdrawal,2021,6,jun.,2021-06
T4332,U089,2023-11-21,Expense,Food,4265.0,UPI,hyderabad,,2023,11,nov.,2023-11
T12052,U046,2023-09-09,Expense,Savings,8634.0,Bank Transfer,LUC,Gym membership,2023,9,sep.,2023-09
T4585,U003,2024-05-21,Expense,Entertainment,1006.0,UPI,hyderabad,Medicine,2024,5,may.,2024-05
T0859,U132,2024-10-27,Expense,Travel,475.0,Banktransfer,DEL,,2024,10,oct.,2024-10
T5011,U129,2022-07-16,Expense,Travel,6799.0,Card,Bangalore,Restaurant dinner,2022,7,jul.,2022-07
T1330,U108,2022-03-21,Expense,Rent,1564.0,Unknown,,Doctor consultation,2022,3,mar.,2022-03
T7760,U089,2024-05-11,Expense,Rent,46614.0,Bank Transfr,LUC,...,2024,5,may.,2024-05
T7501,U047,2021-01-12,Expense,Food,4005.0,Cash,kolkata,Monthly rent payment,2021,1,ene.,2021-01
T10853,U083,2023-04-28,Expense,Travel,4601.0,UPI,PUN,Medicine,2023,4,abr.,2023-04
T5130,U075,2021-09-10,Expense,Rent,46896.0,UPI,delhi,Lunch,2021,9,sep.,2021-09
T4248,U058,2022-03-21,Income,Salary,78532.0,Bank_Transfer,kolkata,misc,2022,3,mar.,2022-03
T5305,U046,2023-01-16,Income,Bonus,178518.0,Bank Transfr,pune,Shopping,2023,1,ene.,2023-01
T6784,U022,2021-01-12,Expense,Food,8687.0,Unknown,BANGALORE,Coffee,2021,1,ene.,2021-01
T1468,U139,2022-12-07,Income,Freelance,57170.0,UPI,DEL,Movie tickets,2022,12,dic.,2022-12
T5253,U075,2021-08-07,Expense,Food,7235.0,Crd,BAN,test,2021,8,ago.,2021-08
T6241,U037,2022-07-04,Expense,Travel,9675.0,Cash,MUM,Restaurant dinner,2022,7,jul.,2022-07
T4458,U075,2022-04-21,Expense,Food,4895.0,UPI,AHM,Fixed deposit,2022,4,abr.,2022-04
T4529,U064,2024-01-31,Income,Bonus,21355.0,Bank_Transfer,JAI,EMI payment,2024,1,ene.,2024-01
T5154,U072,2024-03-11,Income,Others,13183.0,UPI,CHENNAI,Books,2024,3,mar.,2024-03
T10901,U086,2022-07-12,Expense,Travel,9364.0,UPI,DELHI,EMI payment,2022,7,jul.,2022-07
T12719,U019,2021-05-18,Expense,Food,5042.0,Cash,JAI,EMI payment,2021,5,may.,2021-05
T6988,U044,2023-10-07,Expense,Rent,2824.0,UPI,AHM,Doctor consultation,2023,10,oct.,2023-10
T2128,U126,2023-10-18,Expense,Health,9979.0,UPI,HYD,Internet bill,2023,10,oct.,2023-10
T1182,U023,2024-09-20,Expense,Health,8548.0,Unknown,BAN,ATM withdrawal,2024,9,sep.,2024-09
T4182,U117,2023-03-03,Expense,Food,700.0,Bank Transfr,PUN,Gym membership,2023,3,mar.,2023-03
T4082,U138,2021-07-23,Expense,Food,6556.0,UPI,mumbai,,2021,7,jul.,2021-07
T8123,U020,2023-05-15,Expense,Rent,5988.0,Bank Transfer,MUM,Movie tickets,2023,5,may.,2023-05
T7895,U117,2024-08-23,Expense,Utilities,6348.0,Card,Chennai,!!!,2024,8,ago.,2024-08
T8735,U113,2021-05-15,Expense,Rent,5549.0,UPI,,Fixed deposit,2021,5,may.,2021-05
T10792,U053,2022-07-15,Expense,Rent,44898.0,Cash,Chennai,Coffee,2022,7,jul.,2022-07
T8838,U010,2023-07-16,Expense,Rent,3221.0,UPI,DEL,ATM withdrawal,2023,7,jul.,2023-07
T1044,U075,2021-05-06,Expense,Food,1810.0,Card,KOL,Internet bill,2021,5,may.,2021-05
T8602,U097,2024-12-07,Expense,Rent,9944.0,UPI,DEL,misc,2024,12,dic.,2024-12
T7931,U085,2021-08-12,Expense,Travel,1037.0,Cash,BANGALORE,Electricity bill,2021,8,ago.,2021-08
T13820,U148,2023-10-16,Expense,Utilities,6278.0,Banktransfer,HYD,,2023,10,oct.,2023-10
T0241,U148,2023-12-13,Expense,Travel,2963.0,UPI,,xyz123,2023,12,dic.,2023-12
T9531,U149,2021-06-15,Expense,Utilities,999.0,Cash,CHENNAI,Fixed deposit,2021,6,jun.,2021-06
T1003,U064,2022-11-08,Income,Investment,43737.0,UPI,LUCKNOW,Internet bill,2022,11,nov.,2022-11
T5549,U114,2021-01-30,Expense,Rent,45894.0,Bank Transfr,MUM,Petrol,2021,1,ene.,2021-01
T13844,U006,2024-05-29,Expense,Travel,7040.0,UPI,JAIPUR,Uber ride,2024,5,may.,2024-05
T9591,U034,2022-08-22,Expense,Entertainment,5011.0,UPI,,Uber ride,2022,8,ago.,2022-08
T5042,U008,2023-07-13,Expense,Travel,2082.0,Cash,DEL,Grocery shopping,2023,7,jul.,2023-07
T6831,U145,2022-05-23,Income,Freelance,43378.0,UPI,,,2022,5,may.,2022-05
T0131,U108,2023-01-07,Expense,Entertainment,4167.0,Cash,pune,,2023,1,ene.,2023-01
T3349,U130,2022-08-02,Expense,Utilities,6260.0,Card,Mumbai,Electricity bill,2022,8,ago.,2022-08
T5111,U051,2023-09-02,Expense,Rent,747.0,Crd,chennai,!!!,2023,9,sep.,2023-09
T2986,U127,2021-03-31,Expense,Travel,3645.0,Unknown,lucknow,Internet bill,2021,3,mar.,2021-03
T3113,U079,2023-03-17,Expense,Health,5958.0,Bank Transfer,mumbai,misc,2023,3,mar.,2023-03
T5430,U061,2022-12-08,Income,Investment,49098.0,Cash,chennai,xyz123,2022,12,dic.,2022-12
T13440,U062,2022-06-19,Expense,Travel,3833.0,Card,HYDERABAD,EMI payment,2022,6,jun.,2022-06
T1572,U097,2024-06-02,Expense,Education,2715.0,Card,ahmedabad,asdfgh,2024,6,jun.,2024-06
T13022,U105,2023-04-22,Expense,Utilities,9245.0,Bank Transfer,ahmedabad,Train ticket,2023,4,abr.,2023-04
T3628,U116,2024-12-07,Expense,Rent,12316.0,Cash,JAI,Medicine,2024,12,dic.,2024-12
T7622,U124,2024-03-20,Expense,Entertainment,2561.0,Bank Transfr,,misc,2024,3,mar.,2024-03
T5287,U129,2024-04-11,Expense,Entertainment,6832.0,Cash,JAI,Fixed deposit,2024,4,abr.,2024-04
T6525,U061,2021-04-23,Expense,Rent,9714.0,Cash,DEL,Gym membership,2021,4,abr.,2021-04
T11583,U036,2024-10-20,Income,Bonus,73654.0,Crd,Mumbai,asdfgh,2024,10,oct.,2024-10
T5046,U123,2023-12-20,Expense,Rent,5622.0,Bank Transfer,jaipur,ATM withdrawal,2023,12,dic.,2023-12
T9393,U030,2022-07-31,Expense,Travel,7748.0,Card,BANGALORE,xyz123,2022,7,jul.,2022-07
T1258,U106,2022-11-14,Expense,Rent,4981.0,Unknown,Jaipur,...,2022,11,nov.,2022-11
T0928,U102,2022-05-13,Expense,Food,301.0,Card,HYDERABAD,Grocery shopping,2022,5,may.,2022-05
T6037,U009,2024-10-05,Expense,Food,3830.0,Card,,Gym membership,2024,10,oct.,2024-10
T12742,U139,2021-10-18,Expense,Travel,2985.0,UPI,KOLKATA,Gym membership,2021,10,oct.,2021-10
T7198,U069,2021-01-27,Income,Others,79870.0,UPI,PUN,Movie tickets,2021,1,ene.,2021-01
T2353,U082,2023-02-12,Expense,Food,4426.0,Bank Transfer,,Fixed deposit,2023,2,feb.,2023-02
T7335,U024,2024-07-26,Expense,Entertainment,3640.0,UPI,DELHI,EMI payment,2024,7,jul.,2024-07
T7798,U040,2023-10-09,Expense,Utilities,9476.0,UPI,BAN,Movie tickets,2023,10,oct.,2023-10
T3213,U148,2023-05-31,Expense,Travel,7070.0,UPI,HYD,,2023,5,may.,2023-05
T10710,U006,2023-08-01,Expense,Travel,7174.0,UPI,chennai,Uber ride,2023,8,ago.,2023-08
T0922,U086,2022-12-12,Expense,Entertainment,3159.0,Banktransfer,AHMEDABAD,,2022,12,dic.,2022-12
T5592,U028,2023-03-24,Expense,Health,1606.0,UPI,Lucknow,Fixed deposit,2023,3,mar.,2023-03
T2671,U058,2021-12-31,Expense,Rent,9434.0,UPI,lucknow,,2021,12,dic.,2021-12
T6020,U092,2022-08-03,Expense,Food,3280.0,Bank Transfr,jaipur,xyz123,2022,8,ago.,2022-08
T9004,U011,2022-11-23,Expense,Education,886.0,Cash,Ahmedabad,Train ticket,2022,11,nov.,2022-11
T7005,U026,2022-11-20,Expense,Rent,7109.0,Banktransfer,DELHI,asdfgh,2022,11,nov.,2022-11
T12998,U146,2022-12-08,Expense,Entertainment,4201.0,Cash,Jaipur,Electricity bill,2022,12,dic.,2022-12
T3988,U129,2024-02-23,Expense,Food,655.0,Bank Transfer,HYD,ATM withdrawal,2024,2,feb.,2024-02
T5319,U037,2023-03-10,Income,Unknown,61598.0,Cash,chennai,Medicine,2023,3,mar.,2023-03
T3862,U042,2022-10-16,Income,Investment,44066.0,Cash,KOLKATA,Grocery shopping,2022,10,oct.,2022-10
T5165,U126,2024-12-12,Income,Others,224611.0,UPI,DEL,Movie tickets,2024,12,dic.,2024-12
T4714,U112,2024-05-30,Expense,Rent,46284.0,UPI,Ahmedabad,,2024,5,may.,2024-05
T4195,U097,2024-02-01,Income,Bonus,174110.0,Card,lucknow,Gym membership,2024,2,feb.,2024-02
T11757,U068,2024-09-21,Expense,Food,2044.0,Banktransfer,Pune,Online course,2024,9,sep.,2024-09
T10285,U040,2024-01-29,Expense,Savings,5277.0,UPI,kolkata,,2024,1,ene.,2024-01
T8961,U043,2021-05-19,Expense,Travel,1115.0,Crd,BAN,Internet bill,2021,5,may.,2021-05
T0428,U006,2021-10-09,Expense,Food,2017.0,Bank Transfer,Bangalore,Medicine,2021,10,oct.,2021-10
T9117,U119,2021-05-28,Expense,Education,2053.0,Bank Transfr,CHE,Gym membership,2021,5,may.,2021-05
T9348,U007,2022-01-29,Expense,Entertainment,8839.0,Cash,chennai,,2022,1,ene.,2022-01
T3503,U017,2022-01-15,Expense,Entertainment,9635.0,Cash,Lucknow,Gym membership,2022,1,ene.,2022-01
T11648,U132,2022-04-13,Income,Salary,56581.0,Bank Transfr,mumbai,test,2022,4,abr.,2022-04
T0481,U108,2023-07-17,Expense,Utilities,392.0,Bank Transfer,pune,Uber ride,2023,7,jul.,2023-07
T2248,U048,2024-12-10,Expense,Rent,26916.0,Cash,KOLKATA,Petrol,2024,12,dic.,2024-12
T3455,U150,2022-09-27,Expense,Food,994.0,Unknown,kolkata,test,2022,9,sep.,2022-09
T12178,U072,2022-02-02,Income,Salary,63125.0,Cash,chennai,misc,2022,2,feb.,2022-02
T4186,U002,2022-11-11,Expense,Food,175.0,Bank Transfer,CHE,xyz123,2022,11,nov.,2022-11
T9132,U067,2022-08-10,Income,Freelance,24394.0,UPI,DELHI,Monthly rent payment,2022,8,ago.,2022-08
T2400,U126,2021-10-14,Income,Investment,67910.0,Cash,delhi,Gym membership,2021,10,oct.,2021-10
T8437,U143,2024-07-20,Expense,Education,9531.0,UPI,Lucknow,Gym membership,2024,7,jul.,2024-07
T8881,U090,2022-11-05,Expense,Utilities,7838.0,UPI,BANGALORE,Electricity bill,2022,11,nov.,2022-11
T10071,U043,2021-09-26,Expense,Food,2511.0,Card,CHENNAI,Online course,2021,9,sep.,2021-09
T13867,U026,2023-09-11,Expense,Savings,7734.0,Cash,,Internet bill,2023,9,sep.,2023-09
T13196,U061,2024-06-16,Expense,Rent,1461.0,UPI,JAI,Coffee,2024,6,jun.,2024-06
T5099,U008,2024-10-12,Expense,Education,2398.0,Bank_Transfer,chennai,Grocery shopping,2024,10,oct.,2024-10
T1027,U011,2024-03-21,Income,Freelance,33170.0,Card,KOLKATA,Restaurant dinner,2024,3,mar.,2024-03
T2238,U023,2023-09-24,Expense,Travel,7858.0,Unknown,KOL,Grocery shopping,2023,9,sep.,2023-09
T12671,U139,2024-10-30,Expense,Food,3913.0,Card,hyderabad,Shopping,2024,10,oct.,2024-10
T4155,U042,2022-12-09,Expense,Travel,5279.0,Cash,jaipur,Lunch,2022,12,dic.,2022-12
T8170,U148,2021-02-08,Expense,Savings,4694.0,UPI,ahmedabad,Monthly rent payment,2021,2,feb.,2021-02
T11558,U012,2024-08-20,Expense,Food,2060.0,UPI,hyderabad,Fixed deposit,2024,8,ago.,2024-08
T11219,U135,2021-11-12,Expense,Rent,32436.0,Crd,,,2021,11,nov.,2021-11
T13688,U003,2024-12-01,Expense,Food,7717.0,Unknown,lucknow,ATM withdrawal,2024,12,dic.,2024-12
T12772,U145,2023-02-12,Income,Others,42921.0,Cash,MUMBAI,misc,2023,2,feb.,2023-02
T13289,U072,2022-12-23,Expense,Food,3021.0,Bank Transfer,Ahmedabad,xyz123,2022,12,dic.,2022-12
T6767,U099,2024-08-03,Expense,Food,1574.0,Crd,DELHI,ATM withdrawal,2024,8,ago.,2024-08
T12720,U031,2024-10-30,Expense,Unknown,6879.0,Cash,LUC,Movie tickets,2024,10,oct.,2024-10
T0721,U005,2022-02-13,Expense,Rent,5599.0,Banktransfer,Bangalore,,2022,2,feb.,2022-02
T3212,U143,2021-02-15,Expense,Entertainment,4374.0,Bank Transfer,Hyderabad,...,2021,2,feb.,2021-02
T8580,U118,2024-01-10,Expense,Travel,552.0,Crd,delhi,Medicine,2024,1,ene.,2024-01
T11720,U080,2024-03-02,Expense,Utilities,1686.0,Unknown,chennai,asdfgh,2024,3,mar.,2024-03
T8316,U116,2021-05-22,Income,Investment,30473.0,Bank Transfer,DELHI,Shopping,2021,5,may.,2021-05
T2817,U104,2024-07-13,Expense,Utilities,3325.0,UPI,KOL,,2024,7,jul.,2024-07
T1400,U066,2023-11-25,Expense,Travel,5535.0,Crd,JAIPUR,Train ticket,2023,11,nov.,2023-11
T2220,U092,2022-06-02,Expense,Rent,33228.0,UPI,JAI,Electricity bill,2022,6,jun.,2022-06
T9269,U093,2021-03-29,Expense,Rent,999999.0,Bank Transfer,BAN,misc,2021,3,mar.,2021-03
T6710,U008,2023-12-11,Income,Freelance,44802.0,Card,LUC,Uber ride,2023,12,dic.,2023-12
T7206,U142,2023-01-03,Expense,Rent,9188.0,Card,AHMEDABAD,Medicine,2023,1,ene.,2023-01
T7386,U054,2021-09-08,Expense,Education,8716.0,Bank Transfer,Pune,Books,2021,9,sep.,2021-09
T0019,U011,2021-03-23,Expense,Education,9273.0,Card,BAN,!!!,2021,3,mar.,2021-03
T13011,U031,2023-06-28,Expense,Rent,39845.0,Cash,Delhi,Restaurant dinner,2023,6,jun.,2023-06
T5686,U139,2021-02-25,Income,Salary,18231.0,UPI,DELHI,Train ticket,2021,2,feb.,2021-02
T13942,U125,2022-06-05,Expense,Food,9636.0,Cash,MUMBAI,Grocery shopping,2022,6,jun.,2022-06
T10500,U042,2024-03-30,Expense,Education,7121.0,Cash,Chennai,Fixed deposit,2024,3,mar.,2024-03
T1516,U076,2023-09-23,Expense,Health,5447.0,UPI,Mumbai,Shopping,2023,9,sep.,2023-09
T4498,U109,2024-10-26,Expense,Others,2163.0,Crd,CHENNAI,Uber ride,2024,10,oct.,2024-10
T0053,U089,2022-09-05,Expense,Food,6402.0,UPI,KOLKATA,Monthly rent payment,2022,9,sep.,2022-09
T5945,U039,2022-02-13,Expense,Rent,19467.0,Banktransfer,bangalore,Gym membership,2022,2,feb.,2022-02
T4812,U066,2022-08-09,Expense,Health,1336.0,Cash,AHMEDABAD,,2022,8,ago.,2022-08
T4854,U111,2024-05-16,Expense,Travel,7761.0,Cash,BANGALORE,Coffee,2024,5,may.,2024-05
T5368,U033,2024-12-03,Expense,Unknown,9556.0,Banktransfer,LUCKNOW,!!!,2024,12,dic.,2024-12
T8845,U040,2024-03-02,Expense,Utilities,8138.0,Bank_Transfer,PUNE,Fixed deposit,2024,3,mar.,2024-03
T7231,U038,2023-11-22,Income,Unknown,13959.0,Cash,Chennai,ATM withdrawal,2023,11,nov.,2023-11
T2058,U121,2022-11-17,Expense,Savings,3084.0,Cash,JAI,Train ticket,2022,11,nov.,2022-11
T12121,U105,2021-07-23,Expense,Education,887.0,UPI,KOL,Fixed deposit,2021,7,jul.,2021-07
T7330,U147,2023-12-21,Expense,Food,7874.0,Bank Transfer,PUNE,EMI payment,2023,12,dic.,2023-12
T8770,U028,2024-01-23,Expense,Utilities,7174.0,UPI,BANGALORE,Medicine,2024,1,ene.,2024-01
T13194,U017,2022-09-20,Expense,Travel,5391.0,Unknown,JAIPUR,test,2022,9,sep.,2022-09
T8201,U104,2023-07-12,Expense,Utilities,4771.0,Bank Transfr,PUN,Medicine,2023,7,jul.,2023-07
T11881,U089,2023-06-22,Expense,Entertainment,9430.0,Banktransfer,Lucknow,,2023,6,jun.,2023-06
T12496,U018,2023-09-28,Expense,Food,5045.0,Cash,CHE,Gym membership,2023,9,sep.,2023-09
T6321,U138,2021-01-11,Expense,Rent,29287.0,Card,DEL,Internet bill,2021,1,ene.,2021-01
T9997,U105,2022-06-23,Expense,Travel,9991.0,Bank Transfer,,Grocery shopping,2022,6,jun.,2022-06
T6756,U091,2023-11-09,Expense,Education,3891.0,Cash,Hyderabad,misc,2023,11,nov.,2023-11
T3533,U130,2024-02-28,Expense,Rent,37865.0,UPI,Bangalore,test,2024,2,feb.,2024-02
T11620,U149,2022-05-29,Expense,Others,4955.0,Card,CHENNAI,Movie tickets,2022,5,may.,2022-05
T1544,U083,2021-05-29,Expense,Rent,9757.0,Bank_Transfer,HYDERABAD,,2021,5,may.,2021-05
T5786,U149,2023-07-10,Income,Salary,43818.0,Bank_Transfer,DELHI,,2023,7,jul.,2023-07
T4990,U093,2022-02-15,Expense,Travel,3607.0,Card,AHMEDABAD,Medicine,2022,2,feb.,2022-02
T5113,U094,2024-05-16,Expense,Health,1150.0,Bank Transfer,PUNE,Online course,2024,5,may.,2024-05
T0591,U021,2023-11-01,Expense,Others,999999.0,Bank Transfer,MUMBAI,...,2023,11,nov.,2023-11
T7367,U063,2024-04-28,Expense,Food,1453.0,Crd,Lucknow,Train ticket,2024,4,abr.,2024-04
T7885,U040,2021-02-24,Income,Salary,69923.0,Bank Transfer,HYD,!!!,2021,2,feb.,2021-02
T8892,U063,2022-10-08,Expense,Food,9369.0,Bank Transfr,Hyderabad,Grocery shopping,2022,10,oct.,2022-10
T1799,U086,2022-05-31,Expense,Food,2186.0,Bank Transfer,Chennai,Train ticket,2022,5,may.,2022-05
T13397,U132,2023-05-04,Expense,Entertainment,2642.0,Cash,delhi,...,2023,5,may.,2023-05
T6170,U073,2021-06-11,Income,Investment,27454.0,Unknown,KOLKATA,EMI payment,2021,6,jun.,2021-06
T4918,U130,2022-05-01,Expense,Rent,20656.0,Card,Kolkata,,2022,5,may.,2022-05
T13238,U059,2023-01-30,Income,Investment,10347.0,Cash,BAN,Monthly rent payment,2023,1,ene.,2023-01
T9845,U086,2022-08-31,Expense,Travel,388.0,Card,MUMBAI,Shopping,2022,8,ago.,2022-08
T3845,U117,2022-05-09,Expense,Food,3756.0,Bank Transfer,JAIPUR,Grocery shopping,2022,5,may.,2022-05
T9152,U068,2023-07-25,Expense,Others,4153.0,UPI,DEL,...,2023,7,jul.,2023-07
T5889,U061,2024-08-19,Income,Bonus,36129.0,UPI,KOL,Books,2024,8,ago.,2024-08
T1409,U060,2021-01-08,Expense,Travel,384.0,Bank Transfr,Delhi,Coffee,2021,1,ene.,2021-01
T13399,U119,2022-07-14,Expense,Entertainment,3700.0,Card,AHM,Doctor consultation,2022,7,jul.,2022-07
T7644,U076,2022-04-26,Expense,Food,3901.0,Bank Transfr,Lucknow,Monthly rent payment,2022,4,abr.,2022-04
T0997,U087,2023-12-23,Expense,Rent,3507.0,UPI,delhi,xyz123,2023,12,dic.,2023-12
T10044,U062,2022-06-09,Income,Salary,63348.0,Card,KOLKATA,Petrol,2022,6,jun.,2022-06
T0328,U095,2024-12-12,Income,Investment,45361.0,Card,hyderabad,Electricity bill,2024,12,dic.,2024-12
T1479,U045,2021-08-20,Expense,Food,236.0,Cash,,Online course,2021,8,ago.,2021-08
T6902,U016,2023-12-14,Expense,Rent,6168.0,Unknown,MUMBAI,Lunch,2023,12,dic.,2023-12
T2648,U033,2021-03-26,Expense,Rent,6798.0,Cash,BANGALORE,Shopping,2021,3,mar.,2021-03
T12733,U057,2021-04-06,Expense,Food,4051.0,Card,Bangalore,Grocery shopping,2021,4,abr.,2021-04
T11044,U145,2024-09-30,Expense,Savings,7998.0,UPI,Lucknow,EMI payment,2024,9,sep.,2024-09
T4115,U053,2023-09-10,Expense,Food,1255.0,Bank Transfr,BAN,Movie tickets,2023,9,sep.,2023-09
T12420,U044,2022-09-28,Expense,Utilities,6725.0,Cash,Chennai,...,2022,9,sep.,2022-09
T9183,U137,2021-01-04,Expense,Food,2799.0,Cash,Hyderabad,Shopping,2021,1,ene.,2021-01
T7634,U033,2022-01-13,Expense,Utilities,4958.0,Bank_Transfer,PUN,,2022,1,ene.,2022-01
T5344,U122,2022-01-21,Expense,Food,1099.0,Bank_Transfer,lucknow,Books,2022,1,ene.,2022-01
T13242,U031,2022-11-13,Expense,Education,5642.0,Card,BAN,Gym membership,2022,11,nov.,2022-11
T4096,U047,2024-03-25,Expense,Rent,1020.0,Cash,BAN,,2024,3,mar.,2024-03
T0987,U049,2024-05-20,Expense,Food,3738.0,Bank Transfer,MUMBAI,,2024,5,may.,2024-05
T7842,U087,2023-07-12,Expense,Rent,3192.0,Cash,KOLKATA,,2023,7,jul.,2023-07
T6844,U012,2023-05-21,Expense,Health,7691.0,UPI,JAIPUR,,2023,5,may.,2023-05
T4457,U139,2023-08-12,Expense,Travel,9222.0,Card,CHE,xyz123,2023,8,ago.,2023-08
T5843,U124,2021-05-26,Expense,Entertainment,4241.0,Cash,hyderabad,Grocery shopping,2021,5,may.,2021-05
T8397,U144,2023-12-17,Expense,Food,1180.0,Banktransfer,kolkata,Medicine,2023,12,dic.,2023-12
T1364,U048,2021-02-17,Expense,Rent,36056.0,UPI,mumbai,,2021,2,feb.,2021-02
T6632,U009,2023-05-10,Expense,Rent,6358.0,Crd,BANGALORE,Uber ride,2023,5,may.,2023-05
T2424,U069,2022-08-15,Expense,Rent,5345.0,Bank Transfer,CHENNAI,EMI payment,2022,8,ago.,2022-08
T9900,U048,2021-04-30,Expense,Travel,702.0,Bank_Transfer,lucknow,Petrol,2021,4,abr.,2021-04
T0903,U102,2023-12-20,Expense,Entertainment,7292.0,UPI,Pune,Movie tickets,2023,12,dic.,2023-12
T3847,U134,2022-10-11,Expense,Utilities,941.0,Cash,kolkata,Fixed deposit,2022,10,oct.,2022-10
T13825,U127,2024-11-17,Expense,Food,6574.0,UPI,DEL,Petrol,2024,11,nov.,2024-11
T3164,U023,2024-11-26,Expense,Travel,409.0,UPI,Pune,ATM withdrawal,2024,11,nov.,2024-11
T5542,U018,2021-10-14,Expense,Travel,0.0,Banktransfer,JAI,Restaurant dinner,2021,10,oct.,2021-10
T5327,U072,2023-12-14,Expense,Food,3903.0,Cash,DEL,Grocery shopping,2023,12,dic.,2023-12
T8454,U087,2021-05-24,Expense,Travel,9694.0,Cash,JAI,misc,2021,5,may.,2021-05
T12124,U037,2024-08-09,Expense,Entertainment,9013.0,UPI,BANGALORE,,2024,8,ago.,2024-08
T4591,U091,2022-09-05,Expense,Utilities,1980.0,Cash,Jaipur,Lunch,2022,9,sep.,2022-09
T12097,U132,2021-04-09,Expense,Utilities,7818.0,UPI,Jaipur,Internet bill,2021,4,abr.,2021-04
T12210,U118,2022-01-25,Expense,Rent,20509.0,Bank Transfr,bangalore,Train ticket,2022,1,ene.,2022-01
T2661,U078,2024-01-09,Expense,Rent,9237.0,UPI,AHM,,2024,1,ene.,2024-01
T6007,U138,2022-04-03,Expense,Savings,6682.0,Cash,MUM,Movie tickets,2022,4,abr.,2022-04
